user,item,rating
2014.0-11.0-30.0-333.0|2.0,SpreadStation,-10
2014.0-11.0-30.0-333.0|2.0,SpreadWag,-9.771378077394479
2014.0-11.0-30.0-333.0|2.0,SpreadWestgate,-10
2014.0-11.0-30.0-68.0|328.0,SpreadMirage,-10
2014.0-11.0-30.0-68.0|328.0,SpreadPinnacle,-10
2014.0-11.0-30.0-68.0|328.0,SpreadSBG,-10
2014.0-11.0-30.0-68.0|328.0,SpreadSIA,-10
2014.0-11.0-30.0-68.0|328.0,SpreadSportsbet,-10
2014.0-11.0-30.0-68.0|328.0,SpreadStation,-10
2014.0-11.0-30.0-68.0|328.0,SpreadWag,-10
2014.0-11.0-30.0-68.0|328.0,SpreadWestgate,-10
2014.0-11.0-5.0-2006.0|189.0,SpreadMirage,-4
2014.0-11.0-5.0-2006.0|189.0,SpreadPinnacle,-3.5
2014.0-11.0-5.0-2006.0|189.0,SpreadSBG,-3.5
2014.0-11.0-5.0-2006.0|189.0,SpreadSIA,-3.5
2014.0-11.0-5.0-2006.0|189.0,SpreadSportsbet,-3.5
2014.0-11.0-5.0-2006.0|189.0,SpreadStation,-3.5
2014.0-11.0-5.0-2006.0|189.0,SpreadWag,-3.611875225569864
2014.0-11.0-5.0-2006.0|189.0,SpreadWestgate,-3.5
2014.0-11.0-5.0-2309.0|2649.0,SpreadMirage,13
2014.0-11.0-5.0-2309.0|2649.0,SpreadPinnacle,13
2014.0-11.0-5.0-2309.0|2649.0,SpreadSBG,13.5
2014.0-11.0-5.0-2309.0|2649.0,SpreadSIA,13
2014.0-11.0-5.0-2309.0|2649.0,SpreadSportsbet,13
2014.0-11.0-5.0-2309.0|2649.0,SpreadStation,13.5
2014.0-11.0-5.0-2309.0|2649.0,SpreadWag,13.219392726618276
2014.0-11.0-5.0-2309.0|2649.0,SpreadWestgate,13
2014.0-11.0-6.0-195.0|2084.0,SpreadMirage,-4
2014.0-11.0-6.0-195.0|2084.0,SpreadPinnacle,-4
2014.0-11.0-6.0-195.0|2084.0,SpreadSBG,-4
2014.0-11.0-6.0-195.0|2084.0,SpreadSIA,-4
2014.0-11.0-6.0-195.0|2084.0,SpreadSportsbet,-4
2014.0-11.0-6.0-195.0|2084.0,SpreadStation,-4
2014.0-11.0-6.0-195.0|2084.0,SpreadWag,-4
2014.0-11.0-6.0-195.0|2084.0,SpreadWestgate,-4
2014.0-11.0-6.0-2050.0|2459.0,SpreadMirage,3
2014.0-11.0-6.0-2050.0|2459.0,SpreadPinnacle,3
2014.0-11.0-6.0-2050.0|2459.0,SpreadSBG,3
2014.0-11.0-6.0-2050.0|2459.0,SpreadSIA,3
2014.0-11.0-6.0-2050.0|2459.0,SpreadSportsbet,3
2014.0-11.0-6.0-2050.0|2459.0,SpreadStation,3
2014.0-11.0-6.0-2050.0|2459.0,SpreadWag,3
2014.0-11.0-6.0-2050.0|2459.0,SpreadWestgate,3
2014.0-11.0-7.0-154.0|228.0,SpreadMirage,20.833590159321247
2014.0-11.0-7.0-154.0|228.0,SpreadPinnacle,20.5
2014.0-11.0-7.0-154.0|228.0,SpreadSBG,20.833271962371054
2014.0-11.0-7.0-154.0|228.0,SpreadSIA,21
2014.0-11.0-7.0-154.0|228.0,SpreadSportsbet,21
2014.0-11.0-7.0-154.0|228.0,SpreadStation,20.834142670364507
2014.0-11.0-7.0-154.0|228.0,SpreadWag,21.000000000000004
2014.0-11.0-7.0-154.0|228.0,SpreadWestgate,21
2014.0-11.0-8.0-135.0|2294.0,SpreadMirage,2.5
2014.0-11.0-8.0-135.0|2294.0,SpreadPinnacle,1.5
2014.0-11.0-8.0-135.0|2294.0,SpreadSBG,1.5
2014.0-11.0-8.0-135.0|2294.0,SpreadSIA,1.5
2014.0-11.0-8.0-135.0|2294.0,SpreadSportsbet,1.5
2014.0-11.0-8.0-135.0|2294.0,SpreadStation,2
2014.0-11.0-8.0-135.0|2294.0,SpreadWag,1.5
2014.0-11.0-8.0-135.0|2294.0,SpreadWestgate,1.5
2014.0-11.0-8.0-152.0|59.0,SpreadMirage,3.5
2014.0-11.0-8.0-152.0|59.0,SpreadPinnacle,3
2014.0-11.0-8.0-152.0|59.0,SpreadSBG,3
2014.0-11.0-8.0-152.0|59.0,SpreadSIA,3
2014.0-11.0-8.0-152.0|59.0,SpreadSportsbet,3
2014.0-11.0-8.0-152.0|59.0,SpreadStation,3.5
2014.0-11.0-8.0-152.0|59.0,SpreadWag,3
2014.0-11.0-8.0-152.0|59.0,SpreadWestgate,3
2014.0-11.0-8.0-183.0|150.0,SpreadMirage,4
2014.0-11.0-8.0-183.0|150.0,SpreadPinnacle,4
2014.0-11.0-8.0-183.0|150.0,SpreadSBG,4
2014.0-11.0-8.0-183.0|150.0,SpreadSIA,4.5
2014.0-11.0-8.0-183.0|150.0,SpreadSportsbet,4
2014.0-11.0-8.0-183.0|150.0,SpreadStation,4.5
2014.0-11.0-8.0-183.0|150.0,SpreadWag,4.5
2014.0-11.0-8.0-183.0|150.0,SpreadWestgate,3.5
2014.0-11.0-8.0-2.0|245.0,SpreadMirage,-23.379186510530694
2014.0-11.0-8.0-2.0|245.0,SpreadPinnacle,-23.5
2014.0-11.0-8.0-2.0|245.0,SpreadSBG,-23.375826600659465
2014.0-11.0-8.0-2.0|245.0,SpreadSIA,-23.5
2014.0-11.0-8.0-2.0|245.0,SpreadSportsbet,-23.5
2014.0-11.0-8.0-2.0|245.0,SpreadStation,-23.5
2014.0-11.0-8.0-2.0|245.0,SpreadWag,-23
2014.0-11.0-8.0-2.0|245.0,SpreadWestgate,-22
2014.0-11.0-8.0-201.0|239.0,SpreadMirage,-6
2014.0-11.0-8.0-201.0|239.0,SpreadPinnacle,-5.5
2014.0-11.0-8.0-201.0|239.0,SpreadSBG,-5.5
2014.0-11.0-8.0-201.0|239.0,SpreadSIA,-6
2014.0-11.0-8.0-201.0|239.0,SpreadSportsbet,-5.5
2014.0-11.0-8.0-201.0|239.0,SpreadStation,-6
2014.0-11.0-8.0-201.0|239.0,SpreadWag,-6
2014.0-11.0-8.0-201.0|239.0,SpreadWestgate,-6
2014.0-11.0-8.0-202.0|2567.0,SpreadMirage,-14
2014.0-11.0-8.0-202.0|2567.0,SpreadPinnacle,-14
2014.0-11.0-8.0-202.0|2567.0,SpreadSBG,-14
2014.0-11.0-8.0-202.0|2567.0,SpreadSIA,-14
2014.0-11.0-8.0-202.0|2567.0,SpreadSportsbet,-14
2014.0-11.0-8.0-202.0|2567.0,SpreadStation,-14
2014.0-11.0-8.0-202.0|2567.0,SpreadWag,-14
2014.0-11.0-8.0-202.0|2567.0,SpreadWestgate,-14.5
2014.0-11.0-8.0-2026.0|2433.0,SpreadMirage,-4
2014.0-11.0-8.0-2026.0|2433.0,SpreadPinnacle,-4
2014.0-11.0-8.0-2026.0|2433.0,SpreadSBG,-4
2014.0-11.0-8.0-2026.0|2433.0,SpreadSIA,-4
2014.0-11.0-8.0-2026.0|2433.0,SpreadSportsbet,-4
2014.0-11.0-8.0-2026.0|2433.0,SpreadStation,-4.5
2014.0-11.0-8.0-2026.0|2433.0,SpreadWag,-4
2014.0-11.0-8.0-2026.0|2433.0,SpreadWestgate,-4
2014.0-11.0-8.0-2032.0|6.0,SpreadMirage,-11.5
2014.0-11.0-8.0-2032.0|6.0,SpreadPinnacle,-11
2014.0-11.0-8.0-2032.0|6.0,SpreadSBG,-11
2014.0-11.0-8.0-2032.0|6.0,SpreadSIA,-11
2014.0-11.0-8.0-2032.0|6.0,SpreadSportsbet,-11
2014.0-11.0-8.0-2032.0|6.0,SpreadStation,-11.102181050194828
2014.0-11.0-8.0-2032.0|6.0,SpreadWag,-10.5
2014.0-11.0-8.0-2032.0|6.0,SpreadWestgate,-11
2014.0-11.0-8.0-204.0|265.0,SpreadMirage,-9.5
2014.0-11.0-8.0-204.0|265.0,SpreadPinnacle,-8.5
2014.0-11.0-8.0-204.0|265.0,SpreadSBG,-9
2014.0-11.0-8.0-204.0|265.0,SpreadSIA,-8.5
2014.0-11.0-8.0-204.0|265.0,SpreadSportsbet,-8.5
2014.0-11.0-8.0-204.0|265.0,SpreadStation,-9.5
2014.0-11.0-8.0-204.0|265.0,SpreadWag,-8.5
2014.0-11.0-8.0-204.0|265.0,SpreadWestgate,-9.5
2014.0-11.0-8.0-21.0|70.0,SpreadMirage,-20.620813489469302
2014.0-11.0-8.0-21.0|70.0,SpreadPinnacle,-20.5
2014.0-11.0-8.0-21.0|70.0,SpreadSBG,-20.62417339934053
2014.0-11.0-8.0-21.0|70.0,SpreadSIA,-20.5
2014.0-11.0-8.0-21.0|70.0,SpreadSportsbet,-20.5
2014.0-11.0-8.0-21.0|70.0,SpreadStation,-20.5
2014.0-11.0-8.0-21.0|70.0,SpreadWag,-21
2014.0-11.0-8.0-21.0|70.0,SpreadWestgate,-21
2014.0-11.0-8.0-218.0|235.0,SpreadMirage,8
2014.0-11.0-8.0-218.0|235.0,SpreadPinnacle,7.5
2014.0-11.0-8.0-218.0|235.0,SpreadSBG,7.5
2014.0-11.0-8.0-218.0|235.0,SpreadSIA,7.5
2014.0-11.0-8.0-218.0|235.0,SpreadSportsbet,7.5
2014.0-11.0-8.0-218.0|235.0,SpreadStation,8
2014.0-11.0-8.0-218.0|235.0,SpreadWag,7.714521255152481
2014.0-11.0-8.0-218.0|235.0,SpreadWestgate,7.5
2014.0-11.0-8.0-2305.0|66.0,SpreadMirage,2
2014.0-11.0-8.0-2305.0|66.0,SpreadPinnacle,2
2014.0-11.0-8.0-2305.0|66.0,SpreadSBG,2
2014.0-11.0-8.0-2305.0|66.0,SpreadSIA,1.8006717962647374
2014.0-11.0-8.0-2305.0|66.0,SpreadSportsbet,2
2014.0-11.0-8.0-2305.0|66.0,SpreadStation,2
2014.0-11.0-8.0-2305.0|66.0,SpreadWag,2
2014.0-11.0-8.0-2305.0|66.0,SpreadWestgate,1
2014.0-11.0-8.0-242.0|2636.0,SpreadMirage,-9
2014.0-11.0-8.0-242.0|2636.0,SpreadPinnacle,-7.5
2014.0-11.0-8.0-242.0|2636.0,SpreadSBG,-8
2014.0-11.0-8.0-242.0|2636.0,SpreadSIA,-8
2014.0-11.0-8.0-242.0|2636.0,SpreadSportsbet,-8
2014.0-11.0-8.0-242.0|2636.0,SpreadStation,-9
2014.0-11.0-8.0-242.0|2636.0,SpreadWag,-7.5
2014.0-11.0-8.0-242.0|2636.0,SpreadWestgate,-9
2014.0-11.0-8.0-2439.0|2005.0,SpreadMirage,5.5
2014.0-11.0-8.0-2439.0|2005.0,SpreadPinnacle,4.5
2014.0-11.0-8.0-2439.0|2005.0,SpreadSBG,4.5
2014.0-11.0-8.0-2439.0|2005.0,SpreadSIA,4.5
2014.0-11.0-8.0-2439.0|2005.0,SpreadSportsbet,4.5
2014.0-11.0-8.0-2439.0|2005.0,SpreadStation,6
2014.0-11.0-8.0-2439.0|2005.0,SpreadWag,4.5
2014.0-11.0-8.0-2439.0|2005.0,SpreadWestgate,4.5
2014.0-11.0-8.0-248.0|2655.0,SpreadMirage,-17.126594209300915
2014.0-11.0-8.0-248.0|2655.0,SpreadPinnacle,-17
2014.0-11.0-8.0-248.0|2655.0,SpreadSBG,-17.125091420507058
2014.0-11.0-8.0-248.0|2655.0,SpreadSIA,-17.5
2014.0-11.0-8.0-248.0|2655.0,SpreadSportsbet,-17
2014.0-11.0-8.0-248.0|2655.0,SpreadStation,-17.165984509858948
2014.0-11.0-8.0-248.0|2655.0,SpreadWag,-17
2014.0-11.0-8.0-248.0|2655.0,SpreadWestgate,-17
2014.0-11.0-8.0-2509.0|275.0,SpreadMirage,17
2014.0-11.0-8.0-2509.0|275.0,SpreadPinnacle,16.5
2014.0-11.0-8.0-2509.0|275.0,SpreadSBG,16.69924295343795
2014.0-11.0-8.0-2509.0|275.0,SpreadSIA,16.5
2014.0-11.0-8.0-2509.0|275.0,SpreadSportsbet,16.5
2014.0-11.0-8.0-2509.0|275.0,SpreadStation,17.5
2014.0-11.0-8.0-2509.0|275.0,SpreadWag,17
2014.0-11.0-8.0-2509.0|275.0,SpreadWestgate,17
2014.0-11.0-8.0-251.0|277.0,SpreadMirage,3
2014.0-11.0-8.0-251.0|277.0,SpreadPinnacle,3
2014.0-11.0-8.0-251.0|277.0,SpreadSBG,3
2014.0-11.0-8.0-251.0|277.0,SpreadSIA,3
2014.0-11.0-8.0-251.0|277.0,SpreadSportsbet,3
2014.0-11.0-8.0-251.0|277.0,SpreadStation,3.5
2014.0-11.0-8.0-251.0|277.0,SpreadWag,2.5
2014.0-11.0-8.0-251.0|277.0,SpreadWestgate,3
2014.0-11.0-8.0-2653.0|2247.0,SpreadMirage,-7
2014.0-11.0-8.0-2653.0|2247.0,SpreadPinnacle,-7
2014.0-11.0-8.0-2653.0|2247.0,SpreadSBG,-7
2014.0-11.0-8.0-2653.0|2247.0,SpreadSIA,-7
2014.0-11.0-8.0-2653.0|2247.0,SpreadSportsbet,-7
2014.0-11.0-8.0-2653.0|2247.0,SpreadStation,-7
2014.0-11.0-8.0-2653.0|2247.0,SpreadWag,-7
2014.0-11.0-8.0-2653.0|2247.0,SpreadWestgate,-6.5
2014.0-11.0-8.0-2751.0|328.0,SpreadMirage,7.5
2014.0-11.0-8.0-2751.0|328.0,SpreadPinnacle,7.5
2014.0-11.0-8.0-2751.0|328.0,SpreadSBG,7.5
2014.0-11.0-8.0-2751.0|328.0,SpreadSIA,7.5
2014.0-11.0-8.0-2751.0|328.0,SpreadSportsbet,7.5
2014.0-11.0-8.0-2751.0|328.0,SpreadStation,7.5
2014.0-11.0-8.0-2751.0|328.0,SpreadWag,7.5
2014.0-11.0-8.0-2751.0|328.0,SpreadWestgate,7.5
2014.0-11.0-8.0-295.0|2229.0,SpreadMirage,-4.5
2014.0-11.0-8.0-295.0|2229.0,SpreadPinnacle,-5
2014.0-11.0-8.0-295.0|2229.0,SpreadSBG,-5
2014.0-11.0-8.0-295.0|2229.0,SpreadSIA,-5
2014.0-11.0-8.0-295.0|2229.0,SpreadSportsbet,-5
2014.0-11.0-8.0-295.0|2229.0,SpreadStation,-4.5
2014.0-11.0-8.0-295.0|2229.0,SpreadWag,-4.5
2014.0-11.0-8.0-295.0|2229.0,SpreadWestgate,-5
2014.0-11.0-8.0-326.0|290.0,SpreadMirage,13.5
2014.0-11.0-8.0-326.0|290.0,SpreadPinnacle,12
2014.0-11.0-8.0-326.0|290.0,SpreadSBG,12
2014.0-11.0-8.0-326.0|290.0,SpreadSIA,12
2014.0-11.0-8.0-326.0|290.0,SpreadSportsbet,12
2014.0-11.0-8.0-326.0|290.0,SpreadStation,12.306543150584488
2014.0-11.0-8.0-326.0|290.0,SpreadWag,11.5
2014.0-11.0-8.0-326.0|290.0,SpreadWestgate,12
2014.0-11.0-8.0-344.0|2630.0,SpreadMirage,-45
2014.0-11.0-8.0-344.0|2630.0,SpreadPinnacle,-45
2014.0-11.0-8.0-344.0|2630.0,SpreadSBG,-45
2014.0-11.0-8.0-344.0|2630.0,SpreadSIA,-45
2014.0-11.0-8.0-344.0|2630.0,SpreadSportsbet,-45
2014.0-11.0-8.0-344.0|2630.0,SpreadStation,-45
2014.0-11.0-8.0-344.0|2630.0,SpreadWestgate,-45
2014.0-11.0-8.0-349.0|41.0,SpreadMirage,5
2014.0-11.0-8.0-349.0|41.0,SpreadPinnacle,4.5
2014.0-11.0-8.0-349.0|41.0,SpreadSBG,4.5
2014.0-11.0-8.0-349.0|41.0,SpreadSIA,4.5
2014.0-11.0-8.0-349.0|41.0,SpreadSportsbet,4.5
2014.0-11.0-8.0-349.0|41.0,SpreadStation,5
2014.0-11.0-8.0-349.0|41.0,SpreadWag,4.5
2014.0-11.0-8.0-349.0|41.0,SpreadWestgate,5.5
2014.0-11.0-8.0-5.0|2348.0,SpreadMirage,4.5
2014.0-11.0-8.0-5.0|2348.0,SpreadPinnacle,5.5
2014.0-11.0-8.0-5.0|2348.0,SpreadSBG,5
2014.0-11.0-8.0-5.0|2348.0,SpreadSIA,5.5
2014.0-11.0-8.0-5.0|2348.0,SpreadSportsbet,5.5
2014.0-11.0-8.0-5.0|2348.0,SpreadStation,5.1903818727279845
2014.0-11.0-8.0-5.0|2348.0,SpreadWag,5
2014.0-11.0-8.0-5.0|2348.0,SpreadWestgate,4.5
2014.0-11.0-8.0-52.0|258.0,SpreadMirage,-21
2014.0-11.0-8.0-52.0|258.0,SpreadPinnacle,-21
2014.0-11.0-8.0-52.0|258.0,SpreadSBG,-21.000000000000004
2014.0-11.0-8.0-52.0|258.0,SpreadSIA,-21
2014.0-11.0-8.0-52.0|258.0,SpreadSportsbet,-21
2014.0-11.0-8.0-52.0|258.0,SpreadStation,-21
2014.0-11.0-8.0-52.0|258.0,SpreadWag,-21
2014.0-11.0-8.0-52.0|258.0,SpreadWestgate,-20.5
2014.0-11.0-8.0-77.0|130.0,SpreadMirage,1.701522036929835
2014.0-11.0-8.0-77.0|130.0,SpreadPinnacle,2
2014.0-11.0-8.0-77.0|130.0,SpreadSBG,1.5
2014.0-11.0-8.0-77.0|130.0,SpreadSIA,1.5
2014.0-11.0-8.0-77.0|130.0,SpreadSportsbet,2
2014.0-11.0-8.0-77.0|130.0,SpreadStation,2
2014.0-11.0-8.0-77.0|130.0,SpreadWag,1.5
2014.0-11.0-8.0-77.0|130.0,SpreadWestgate,2
2014.0-11.0-8.0-84.0|213.0,SpreadMirage,6.5
2014.0-11.0-8.0-84.0|213.0,SpreadPinnacle,6
2014.0-11.0-8.0-84.0|213.0,SpreadSBG,6
2014.0-11.0-8.0-84.0|213.0,SpreadSIA,6
2014.0-11.0-8.0-84.0|213.0,SpreadSportsbet,7
2014.0-11.0-8.0-84.0|213.0,SpreadStation,6.5
2014.0-11.0-8.0-84.0|213.0,SpreadWag,6
2014.0-11.0-8.0-84.0|213.0,SpreadWestgate,6.5
2014.0-11.0-8.0-9.0|87.0,SpreadMirage,-3
2014.0-11.0-8.0-9.0|87.0,SpreadPinnacle,-3
2014.0-11.0-8.0-9.0|87.0,SpreadSBG,-3
2014.0-11.0-8.0-9.0|87.0,SpreadSIA,-3
2014.0-11.0-8.0-9.0|87.0,SpreadSportsbet,-3
2014.0-11.0-8.0-9.0|87.0,SpreadStation,-3
2014.0-11.0-8.0-9.0|87.0,SpreadWag,-3
2014.0-11.0-8.0-9.0|87.0,SpreadWestgate,-3
2014.0-11.0-8.0-96.0|61.0,SpreadMirage,10
2014.0-11.0-8.0-96.0|61.0,SpreadPinnacle,10
2014.0-11.0-8.0-96.0|61.0,SpreadSBG,10
2014.0-11.0-8.0-96.0|61.0,SpreadSIA,10
2014.0-11.0-8.0-96.0|61.0,SpreadSportsbet,10
2014.0-11.0-8.0-96.0|61.0,SpreadStation,10
2014.0-11.0-8.0-96.0|61.0,SpreadWag,10
2014.0-11.0-8.0-96.0|61.0,SpreadWestgate,10
2014.0-11.0-8.0-98.0|2638.0,SpreadMirage,-8.5
2014.0-11.0-8.0-98.0|2638.0,SpreadPinnacle,-9
2014.0-11.0-8.0-98.0|2638.0,SpreadSBG,-9
2014.0-11.0-8.0-98.0|2638.0,SpreadSIA,-9.5
2014.0-11.0-8.0-98.0|2638.0,SpreadSportsbet,-9
2014.0-11.0-8.0-98.0|2638.0,SpreadStation,-9
2014.0-11.0-8.0-98.0|2638.0,SpreadWag,-8.5
2014.0-11.0-8.0-98.0|2638.0,SpreadWestgate,-9
2014.0-11.0-9.0-103.0|97.0,SpreadMirage,3
2014.0-11.0-9.0-103.0|97.0,SpreadPinnacle,3
2014.0-11.0-9.0-103.0|97.0,SpreadSBG,3
2014.0-11.0-9.0-103.0|97.0,SpreadSIA,3
2014.0-11.0-9.0-103.0|97.0,SpreadSportsbet,3
2014.0-11.0-9.0-103.0|97.0,SpreadStation,3
2014.0-11.0-9.0-103.0|97.0,SpreadWag,3
2014.0-11.0-9.0-103.0|97.0,SpreadWestgate,3
2014.0-11.0-9.0-12.0|38.0,SpreadMirage,-17
2014.0-11.0-9.0-12.0|38.0,SpreadPinnacle,-18.5
2014.0-11.0-9.0-12.0|38.0,SpreadSBG,-18.251000990341744
2014.0-11.0-9.0-12.0|38.0,SpreadSIA,-19
2014.0-11.0-9.0-12.0|38.0,SpreadSportsbet,-18.5
2014.0-11.0-9.0-12.0|38.0,SpreadStation,-18
2014.0-11.0-9.0-12.0|38.0,SpreadWag,-18.00314963634645
2014.0-11.0-9.0-12.0|38.0,SpreadWestgate,-18.5
2014.0-11.0-9.0-127.0|194.0,SpreadMirage,-4
2014.0-11.0-9.0-127.0|194.0,SpreadPinnacle,-3.5
2014.0-11.0-9.0-127.0|194.0,SpreadSBG,-4
2014.0-11.0-9.0-127.0|194.0,SpreadSIA,-4
2014.0-11.0-9.0-127.0|194.0,SpreadSportsbet,-4
2014.0-11.0-9.0-127.0|194.0,SpreadStation,-4.5
2014.0-11.0-9.0-127.0|194.0,SpreadWag,-4.102646029582616
2014.0-11.0-9.0-127.0|194.0,SpreadWestgate,-4
2014.0-11.0-9.0-166.0|309.0,SpreadMirage,16
2014.0-11.0-9.0-166.0|309.0,SpreadPinnacle,16.5
2014.0-11.0-9.0-166.0|309.0,SpreadSBG,16.62554636443944
2014.0-11.0-9.0-166.0|309.0,SpreadSIA,17
2014.0-11.0-9.0-166.0|309.0,SpreadSportsbet,17
2014.0-11.0-9.0-166.0|309.0,SpreadStation,16.618221516719018
2014.0-11.0-9.0-166.0|309.0,SpreadWag,16.402991457562635
2014.0-11.0-9.0-166.0|309.0,SpreadWestgate,16.5
2014.0-11.0-9.0-167.0|68.0,SpreadMirage,17.666928682568027
2014.0-11.0-9.0-167.0|68.0,SpreadPinnacle,17.5
2014.0-11.0-9.0-167.0|68.0,SpreadSBG,17.666421722527836
2014.0-11.0-9.0-167.0|68.0,SpreadSIA,18
2014.0-11.0-9.0-167.0|68.0,SpreadSportsbet,17.5
2014.0-11.0-9.0-167.0|68.0,SpreadStation,17.66598450985895
2014.0-11.0-9.0-167.0|68.0,SpreadWag,17.34037766469672
2014.0-11.0-9.0-167.0|68.0,SpreadWestgate,17
2014.0-11.0-9.0-238.0|57.0,SpreadMirage,14
2014.0-11.0-9.0-238.0|57.0,SpreadPinnacle,14.5
2014.0-11.0-9.0-238.0|57.0,SpreadSBG,14.5
2014.0-11.0-9.0-238.0|57.0,SpreadSIA,14.5
2014.0-11.0-9.0-238.0|57.0,SpreadSportsbet,14.5
2014.0-11.0-9.0-238.0|57.0,SpreadStation,14
2014.0-11.0-9.0-238.0|57.0,SpreadWag,14.28547874484752
2014.0-11.0-9.0-238.0|57.0,SpreadWestgate,14.5
2014.0-11.0-9.0-249.0|2226.0,SpreadMirage,3
2014.0-11.0-9.0-249.0|2226.0,SpreadPinnacle,2.5
2014.0-11.0-9.0-249.0|2226.0,SpreadSBG,2.5
2014.0-11.0-9.0-249.0|2226.0,SpreadSIA,2.5
2014.0-11.0-9.0-249.0|2226.0,SpreadSportsbet,2.5
2014.0-11.0-9.0-249.0|2226.0,SpreadStation,3
2014.0-11.0-9.0-249.0|2226.0,SpreadWag,2.8258206825706456
2014.0-11.0-9.0-249.0|2226.0,SpreadWestgate,3
2014.0-11.0-9.0-254.0|2483.0,SpreadMirage,10
2014.0-11.0-9.0-254.0|2483.0,SpreadPinnacle,9.5
2014.0-11.0-9.0-254.0|2483.0,SpreadSBG,9.5
2014.0-11.0-9.0-254.0|2483.0,SpreadSIA,9.5
2014.0-11.0-9.0-254.0|2483.0,SpreadSportsbet,9.5
2014.0-11.0-9.0-254.0|2483.0,SpreadStation,10
2014.0-11.0-9.0-254.0|2483.0,SpreadWag,9.825820682570644
2014.0-11.0-9.0-254.0|2483.0,SpreadWestgate,10
2014.0-11.0-9.0-2572.0|276.0,SpreadMirage,26.5
2014.0-11.0-9.0-2572.0|276.0,SpreadPinnacle,26.5
2014.0-11.0-9.0-2572.0|276.0,SpreadSBG,26.5
2014.0-11.0-9.0-2572.0|276.0,SpreadSIA,26.5
2014.0-11.0-9.0-2572.0|276.0,SpreadSportsbet,26.5
2014.0-11.0-9.0-2572.0|276.0,SpreadStation,26.5
2014.0-11.0-9.0-2572.0|276.0,SpreadWestgate,26.5
2014.0-11.0-9.0-2628.0|2306.0,SpreadMirage,-6.5
2014.0-11.0-9.0-2628.0|2306.0,SpreadPinnacle,-6.5
2014.0-11.0-9.0-2628.0|2306.0,SpreadSBG,-6.5
2014.0-11.0-9.0-2628.0|2306.0,SpreadSIA,-6.5
2014.0-11.0-9.0-2628.0|2306.0,SpreadSportsbet,-7
2014.0-11.0-9.0-2628.0|2306.0,SpreadStation,-6.5
2014.0-11.0-9.0-2628.0|2306.0,SpreadWag,-6.388700572581837
2014.0-11.0-9.0-2628.0|2306.0,SpreadWestgate,-6
2014.0-11.0-9.0-264.0|26.0,SpreadMirage,5
2014.0-11.0-9.0-264.0|26.0,SpreadPinnacle,6
2014.0-11.0-9.0-264.0|26.0,SpreadSBG,5
2014.0-11.0-9.0-264.0|26.0,SpreadSIA,5
2014.0-11.0-9.0-264.0|26.0,SpreadSportsbet,5.5
2014.0-11.0-9.0-264.0|26.0,SpreadStation,5.5
2014.0-11.0-9.0-264.0|26.0,SpreadWag,5.102646029582617
2014.0-11.0-9.0-264.0|26.0,SpreadWestgate,5
2014.0-11.0-9.0-278.0|23.0,SpreadMirage,1
2014.0-11.0-9.0-278.0|23.0,SpreadPinnacle,1
2014.0-11.0-9.0-278.0|23.0,SpreadSBG,1
2014.0-11.0-9.0-278.0|23.0,SpreadSIA,1
2014.0-11.0-9.0-278.0|23.0,SpreadSportsbet,1
2014.0-11.0-9.0-278.0|23.0,SpreadStation,-1
2014.0-11.0-9.0-278.0|23.0,SpreadWag,0.47106685094592865
2014.0-11.0-9.0-278.0|23.0,SpreadWestgate,1
2014.0-11.0-9.0-36.0|62.0,SpreadMirage,-20.833071317431973
2014.0-11.0-9.0-36.0|62.0,SpreadPinnacle,-21
2014.0-11.0-9.0-36.0|62.0,SpreadSBG,-20.83357827747216
2014.0-11.0-9.0-36.0|62.0,SpreadSIA,-20.5
2014.0-11.0-9.0-36.0|62.0,SpreadSportsbet,-21
2014.0-11.0-9.0-36.0|62.0,SpreadStation,-20.834015490141052
2014.0-11.0-9.0-36.0|62.0,SpreadWag,-20.5
2014.0-11.0-9.0-36.0|62.0,SpreadWestgate,-20.5
2014.0-11.0-9.0-99.0|333.0,SpreadMirage,6.5
2014.0-11.0-9.0-99.0|333.0,SpreadPinnacle,6.5
2014.0-11.0-9.0-99.0|333.0,SpreadSBG,6.5
2014.0-11.0-9.0-99.0|333.0,SpreadSIA,6.5
2014.0-11.0-9.0-99.0|333.0,SpreadSportsbet,7
2014.0-11.0-9.0-99.0|333.0,SpreadStation,6.5
2014.0-11.0-9.0-99.0|333.0,SpreadWag,6.5
2014.0-11.0-9.0-99.0|333.0,SpreadWestgate,6.5
2014.0-12.0-13.0-160.0|236.0,SpreadMirage,-4
2014.0-12.0-13.0-160.0|236.0,SpreadPinnacle,-3.5
2014.0-12.0-13.0-160.0|236.0,SpreadSBG,-3.5
2014.0-12.0-13.0-160.0|236.0,SpreadSIA,-4
2014.0-12.0-13.0-160.0|236.0,SpreadSportsbet,-3.5
2014.0-12.0-13.0-160.0|236.0,SpreadStation,-4
2014.0-12.0-13.0-160.0|236.0,SpreadWag,-3.771953875546177
2014.0-12.0-13.0-160.0|236.0,SpreadWestgate,-3.5
2014.0-12.0-13.0-222.0|2534.0,SpreadMirage,-3
2014.0-12.0-13.0-222.0|2534.0,SpreadPinnacle,-2.8994372787445655
2014.0-12.0-13.0-222.0|2534.0,SpreadSBG,-3
2014.0-12.0-13.0-222.0|2534.0,SpreadSIA,-3
2014.0-12.0-13.0-222.0|2534.0,SpreadSportsbet,-2.5
