User,Item,value
2014.0-11.0-22.0-89.0|2233.0,SpreadSIA,
2014.0-11.0-22.0-356.0|213.0,SpreadSIA,5.5
2014.0-11.0-22.0-2509.0|77.0,SpreadSIA,-1.0
2014.0-11.0-22.0-46.0|107.0,SpreadSIA,
2014.0-11.0-22.0-127.0|164.0,SpreadSIA,-24.0
2014.0-11.0-22.0-2746.0|2686.0,SpreadSIA,
2014.0-11.0-22.0-223.0|215.0,SpreadSIA,
2014.0-11.0-22.0-426.0|2003.0,SpreadSIA,
2014.0-11.0-22.0-2846.0|297.0,SpreadSIA,
2014.0-11.0-22.0-2405.0|2241.0,SpreadSIA,
2014.0-11.0-22.0-57.0|2198.0,SpreadSIA,
2014.0-11.0-22.0-158.0|135.0,SpreadSIA,-8.5
2014.0-11.0-22.0-98.0|2636.0,SpreadSIA,-10.5
2014.0-11.0-22.0-248.0|202.0,SpreadSIA,-20.0
2014.0-11.0-22.0-2302.0|2121.0,SpreadSIA,
2014.0-11.0-22.0-349.0|2230.0,SpreadSIA,3.5
2014.0-11.0-22.0-330.0|2089.0,SpreadSIA,
2014.0-11.0-22.0-5.0|276.0,SpreadSIA,17.5
2014.0-11.0-22.0-61.0|2127.0,SpreadSIA,
2014.0-11.0-22.0-2280.0|109.0,SpreadSIA,
2014.0-11.0-22.0-2808.0|3112.0,SpreadSIA,
2014.0-11.0-22.0-2116.0|2567.0,SpreadSIA,-28.0
2014.0-11.0-22.0-2803.0|2681.0,SpreadSIA,
2014.0-11.0-22.0-118.0|2827.0,SpreadSIA,
2014.0-11.0-22.0-2184.0|2523.0,SpreadSIA,
2014.0-11.0-22.0-256.0|2210.0,SpreadSIA,
2014.0-11.0-22.0-154.0|259.0,SpreadSIA,13.5
2014.0-11.0-22.0-227.0|119.0,SpreadSIA,
2014.0-11.0-22.0-172.0|219.0,SpreadSIA,
2014.0-11.0-22.0-225.0|171.0,SpreadSIA,
2014.0-11.0-22.0-108.0|43.0,SpreadSIA,
2014.0-11.0-22.0-47.0|2261.0,SpreadSIA,
2014.0-11.0-22.0-2415.0|2169.0,SpreadSIA,
2014.0-11.0-22.0-2197.0|2630.0,SpreadSIA,
2014.0-11.0-22.0-324.0|2335.0,SpreadSIA,
2014.0-11.0-22.0-396.0|2283.0,SpreadSIA,
2014.0-11.0-22.0-163.0|159.0,SpreadSIA,
2014.0-11.0-22.0-2168.0|2097.0,SpreadSIA,
2014.0-11.0-22.0-2083.0|2142.0,SpreadSIA,
2014.0-11.0-22.0-56.0|2181.0,SpreadSIA,
2014.0-11.0-22.0-2453.0|2673.0,SpreadSIA,
2014.0-11.0-22.0-295.0|2348.0,SpreadSIA,14.0
2014.0-11.0-22.0-2685.0|2900.0,SpreadSIA,
2014.0-11.0-22.0-2600.0|375.0,SpreadSIA,
2014.0-11.0-22.0-2657.0|2698.0,SpreadSIA,
2014.0-11.0-22.0-2745.0|2359.0,SpreadSIA,
2014.0-11.0-22.0-2117.0|2711.0,SpreadSIA,
2014.0-11.0-22.0-9.0|265.0,SpreadSIA,-14.5
2014.0-11.0-22.0-201.0|2305.0,SpreadSIA,
2014.0-11.0-22.0-2569.0|2450.0,SpreadSIA,
2014.0-11.0-22.0-2747.0|2382.0,SpreadSIA,
2014.0-11.0-22.0-36.0|167.0,SpreadSIA,-21.0
2014.0-11.0-22.0-2534.0|2110.0,SpreadSIA,
2014.0-11.0-22.0-2678.0|2643.0,SpreadSIA,
2014.0-11.0-22.0-2710.0|282.0,SpreadSIA,
2014.0-11.0-22.0-2428.0|2448.0,SpreadSIA,
2014.0-11.0-22.0-309.0|2026.0,SpreadSIA,-8.0
2014.0-11.0-22.0-2674.0|2166.0,SpreadSIA,
2014.0-11.0-22.0-2146.0|2477.0,SpreadSIA,
2014.0-11.0-22.0-2458.0|155.0,SpreadSIA,
2014.0-11.0-22.0-2287.0|79.0,SpreadSIA,
2014.0-11.0-22.0-2011.0|2948.0,SpreadSIA,
2014.0-11.0-22.0-93.0|2634.0,SpreadSIA,
2014.0-11.0-22.0-50.0|2065.0,SpreadSIA,
2014.0-11.0-22.0-2050.0|2199.0,SpreadSIA,-18.0
2014.0-11.0-22.0-2546.0|55.0,SpreadSIA,
2014.0-11.0-22.0-90.0|2264.0,SpreadSIA,
2014.0-11.0-22.0-134.0|138.0,SpreadSIA,
2014.0-11.0-22.0-203.0|411.0,SpreadSIA,
2014.0-11.0-22.0-2571.0|233.0,SpreadSIA,
2014.0-11.0-22.0-2016.0|2296.0,SpreadSIA,
2014.0-11.0-22.0-252.0|2542.0,SpreadSIA,
2014.0-11.0-22.0-2377.0|2320.0,SpreadSIA,
2014.0-11.0-22.0-2617.0|2466.0,SpreadSIA,
2014.0-11.0-22.0-2029.0|2010.0,SpreadSIA,
2014.0-11.0-22.0-2294.0|275.0,SpreadSIA,9.5
2014.0-11.0-22.0-221.0|183.0,SpreadSIA,-7.0
2014.0-11.0-22.0-254.0|12.0,SpreadSIA,-5.0
2014.0-11.0-22.0-130.0|120.0,SpreadSIA,-6.5
2014.0-11.0-22.0-249.0|2229.0,SpreadSIA,-2.5
2014.0-11.0-22.0-2449.0|2754.0,SpreadSIA,
2014.0-11.0-22.0-228.0|2247.0,SpreadSIA,
2014.0-11.0-22.0-52.0|103.0,SpreadSIA,-16.5
2014.0-11.0-22.0-151.0|2655.0,SpreadSIA,-19.5
2014.0-11.0-22.0-399.0|2619.0,SpreadSIA,
2014.0-11.0-22.0-87.0|97.0,SpreadSIA,-2.5
2014.0-11.0-22.0-8.0|145.0,SpreadSIA,3.0
2014.0-11.0-22.0-66.0|2641.0,SpreadSIA,
2014.0-11.0-22.0-231.0|236.0,SpreadSIA,
2014.0-11.0-22.0-311.0|160.0,SpreadSIA,
2014.0-11.0-22.0-322.0|2329.0,SpreadSIA,
2014.0-11.0-22.0-333.0|2717.0,SpreadSIA,
2014.0-11.0-22.0-166.0|2433.0,SpreadSIA,6.5
2014.0-11.0-22.0-235.0|58.0,SpreadSIA,-19.5
2014.0-11.0-22.0-2464.0|253.0,SpreadSIA,
2014.0-11.0-22.0-302.0|16.0,SpreadSIA,
2014.0-11.0-22.0-25.0|24.0,SpreadSIA,5.5
2014.0-11.0-22.0-2483.0|38.0,SpreadSIA,
2014.0-11.0-22.0-304.0|2692.0,SpreadSIA,
2014.0-11.0-22.0-2460.0|2623.0,SpreadSIA,
2014.0-11.0-22.0-2046.0|2635.0,SpreadSIA,
2014.0-11.0-22.0-149.0|147.0,SpreadSIA,
2014.0-11.0-23.0-2393.0|2226.0,SpreadSIA,-7.0
2014.0-11.0-23.0-258.0|2390.0,SpreadSIA,4.5
2014.0-11.0-23.0-2.0|2535.0,SpreadSIA,
2014.0-11.0-23.0-301.0|13.0,SpreadSIA,
2014.0-11.0-23.0-2729.0|257.0,SpreadSIA,
2014.0-11.0-23.0-344.0|238.0,SpreadSIA,
2014.0-11.0-23.0-2633.0|142.0,SpreadSIA,-4.5
2014.0-11.0-23.0-239.0|197.0,SpreadSIA,
2014.0-11.0-23.0-26.0|30.0,SpreadSIA,-3.5
2014.0-11.0-23.0-41.0|2132.0,SpreadSIA,9.5
2014.0-11.0-23.0-2751.0|68.0,SpreadSIA,14.0
2014.0-11.0-23.0-264.0|204.0,SpreadSIA,-6.5
2014.0-11.0-23.0-2440.0|278.0,SpreadSIA,-7.0
2014.0-11.0-23.0-62.0|2439.0,SpreadSIA,-11.0
2014.0-11.0-23.0-2371.0|2639.0,SpreadSIA,
2014.0-11.0-26.0-193.0|195.0,SpreadSIA,3.5
2014.0-11.0-28.0-245.0|99.0,SpreadSIA,3.0
2014.0-11.0-28.0-251.0|2628.0,SpreadSIA,5.5
2014.0-11.0-28.0-2711.0|2459.0,SpreadSIA,-8.0
2014.0-11.0-28.0-58.0|2116.0,SpreadSIA,10.0
2014.0-11.0-28.0-2567.0|248.0,SpreadSIA,21.0
2014.0-11.0-28.0-2294.0|158.0,SpreadSIA,-1.5
2014.0-11.0-28.0-276.0|98.0,SpreadSIA,-23.5
2014.0-11.0-28.0-113.0|2084.0,SpreadSIA,3.5
2014.0-11.0-28.0-2309.0|2006.0,SpreadSIA,3.5
2014.0-11.0-28.0-189.0|2050.0,SpreadSIA,-10.0
2014.0-11.0-28.0-2199.0|2649.0,SpreadSIA,23.0
2014.0-11.0-28.0-142.0|8.0,SpreadSIA,2.5
2014.0-11.0-28.0-6.0|2426.0,SpreadSIA,7.5
2014.0-11.0-28.0-26.0|24.0,SpreadSIA,-6.0
2014.0-11.0-28.0-2005.0|36.0,SpreadSIA,7.5
2014.0-11.0-28.0-12.0|9.0,SpreadSIA,-2.0
2014.0-11.0-29.0-259.0|258.0,SpreadSIA,1.5
2014.0-11.0-29.0-202.0|151.0,SpreadSIA,19.5
2014.0-11.0-29.0-77.0|356.0,SpreadSIA,-7.0
2014.0-11.0-29.0-174.0|118.0,SpreadSIA,
2014.0-11.0-29.0-2230.0|2529.0,SpreadSIA,-14.5
2014.0-11.0-29.0-2846.0|109.0,SpreadSIA,
2014.0-11.0-29.0-2725.0|3112.0,SpreadSIA,
2014.0-11.0-29.0-66.0|277.0,SpreadSIA,10.5
2014.0-11.0-29.0-61.0|59.0,SpreadSIA,-10.5
2014.0-11.0-29.0-97.0|96.0,SpreadSIA,-14.0
2014.0-11.0-29.0-194.0|130.0,SpreadSIA,-21.5
2014.0-11.0-29.0-2226.0|295.0,SpreadSIA,-3.5
2014.0-11.0-29.0-2148.0|223.0,SpreadSIA,
2014.0-11.0-29.0-2636.0|249.0,SpreadSIA,-5.5
2014.0-11.0-29.0-2222.0|2477.0,SpreadSIA,
2014.0-11.0-29.0-2331.0|2673.0,SpreadSIA,
2014.0-11.0-29.0-218.0|2132.0,SpreadSIA,7.0
2014.0-11.0-29.0-2071.0|330.0,SpreadSIA,
2014.0-11.0-29.0-84.0|2509.0,SpreadSIA,-2.5
2014.0-11.0-29.0-426.0|2686.0,SpreadSIA,
2014.0-11.0-29.0-2348.0|242.0,SpreadSIA,-7.0
2014.0-11.0-29.0-228.0|2579.0,SpreadSIA,-4.5
2014.0-11.0-29.0-153.0|152.0,SpreadSIA,-6.5
2014.0-11.0-29.0-103.0|183.0,SpreadSIA,-11.0
2014.0-11.0-29.0-2653.0|309.0,SpreadSIA,9.5
2014.0-11.0-29.0-2170.0|2698.0,SpreadSIA,
2014.0-11.0-29.0-38.0|254.0,SpreadSIA,7.5
2014.0-11.0-29.0-2745.0|89.0,SpreadSIA,
2014.0-11.0-29.0-396.0|2302.0,SpreadSIA,
2014.0-11.0-29.0-2198.0|282.0,SpreadSIA,2.0
2014.0-11.0-29.0-2685.0|2600.0,SpreadSIA,
2014.0-11.0-29.0-257.0|2415.0,SpreadSIA,-19.0
2014.0-11.0-29.0-2371.0|203.0,SpreadSIA,
2014.0-11.0-29.0-2888.0|134.0,SpreadSIA,
2014.0-11.0-29.0-2026.0|70.0,SpreadSIA,-17.0
2014.0-11.0-29.0-2534.0|2545.0,SpreadSIA,2.5
2014.0-11.0-29.0-2570.0|2025.0,SpreadSIA,
2014.0-11.0-29.0-2364.0|90.0,SpreadSIA,
2014.0-11.0-29.0-2247.0|326.0,SpreadSIA,13.5
2014.0-11.0-29.0-2582.0|2755.0,SpreadSIA,
2014.0-11.0-29.0-167.0|2751.0,SpreadSIA,-4.0
2014.0-11.0-29.0-2032.0|166.0,SpreadSIA,-23.0
2014.0-11.0-29.0-2641.0|239.0,SpreadSIA,27.0
2014.0-11.0-29.0-52.0|57.0,SpreadSIA,-7.0
2014.0-11.0-29.0-145.0|344.0,SpreadSIA,3.0
2014.0-11.0-29.0-30.0|87.0,SpreadSIA,-6.5
2014.0-11.0-29.0-2572.0|5.0,SpreadSIA,2.5
2014.0-11.0-29.0-120.0|164.0,SpreadSIA,-7.5
2014.0-11.0-29.0-213.0|127.0,SpreadSIA,13.0
2014.0-11.0-29.0-275.0|135.0,SpreadSIA,-16.0
2014.0-11.0-29.0-21.0|23.0,SpreadSIA,-14.0
2014.0-11.0-29.0-147.0|2571.0,SpreadSIA,11.5
2014.0-11.0-29.0-149.0|301.0,SpreadSIA,-24.5
2014.0-11.0-29.0-2306.0|2305.0,SpreadSIA,
2014.0-11.0-29.0-256.0|2335.0,SpreadSIA,-9.0
2014.0-11.0-29.0-235.0|41.0,SpreadSIA,-23.0
2014.0-11.0-29.0-238.0|2633.0,SpreadSIA,15.0
2014.0-11.0-29.0-25.0|252.0,SpreadSIA,-3.5
2014.0-11.0-29.0-290.0|2433.0,SpreadSIA,-14.0
2014.0-11.0-30.0-2638.0|2393.0,SpreadSIA,-3.0
2014.0-11.0-30.0-150.0|154.0,SpreadSIA,-18.0
2014.0-11.0-30.0-278.0|62.0,SpreadSIA,-9.5
2014.0-11.0-30.0-2390.0|221.0,SpreadSIA,-10.5
2014.0-11.0-30.0-333.0|2.0,SpreadSIA,-10.0
2014.0-11.0-30.0-2460.0|2617.0,SpreadSIA,-21.0
2014.0-11.0-30.0-204.0|2483.0,SpreadSIA,20.5
2014.0-11.0-30.0-68.0|328.0,SpreadSIA,-10.0
2014.0-11.0-30.0-2439.0|2440.0,SpreadSIA,8.0
2014.0-11.0-30.0-265.0|264.0,SpreadSIA,3.5
2014.0-12.0-5.0-151.0|2116.0,SpreadSIA,-7.0
2014.0-12.0-6.0-189.0|2459.0,SpreadSIA,6.0
2014.0-12.0-6.0-2483.0|12.0,SpreadSIA,-14.5
2014.0-12.0-6.0-2148.0|2071.0,SpreadSIA,
2014.0-12.0-6.0-2725.0|203.0,SpreadSIA,
2014.0-12.0-6.0-2132.0|248.0,SpreadSIA,-7.5
2014.0-12.0-6.0-2846.0|174.0,SpreadSIA,
2014.0-12.0-6.0-41.0|2567.0,SpreadSIA,-13.5
2014.0-12.0-6.0-2673.0|2698.0,SpreadSIA,
2014.0-12.0-6.0-426.0|2302.0,SpreadSIA,
2014.0-12.0-6.0-276.0|2348.0,SpreadSIA,-9.0
2014.0-12.0-6.0-2628.0|66.0,SpreadSIA,
2014.0-12.0-6.0-2122.0|2894.0,SpreadSIA,
2014.0-12.0-6.0-2364.0|134.0,SpreadSIA,
2014.0-12.0-6.0-2745.0|2685.0,SpreadSIA,
2014.0-12.0-6.0-324.0|257.0,SpreadSIA,-10.0
2014.0-12.0-6.0-236.0|282.0,SpreadSIA,
2014.0-12.0-6.0-160.0|2230.0,SpreadSIA,-9.5
2014.0-12.0-6.0-55.0|2534.0,SpreadSIA,-11.0
2014.0-12.0-6.0-2287.0|2460.0,SpreadSIA,-1.0
2014.0-12.0-6.0-2570.0|2477.0,SpreadSIA,
2014.0-12.0-6.0-201.0|197.0,SpreadSIA,-19.5
2014.0-12.0-6.0-2449.0|2571.0,SpreadSIA,-16.5
2014.0-12.0-6.0-142.0|333.0,SpreadSIA,-14.0
2014.0-12.0-6.0-2582.0|2016.0,SpreadSIA,
2014.0-12.0-6.0-331.0|149.0,SpreadSIA,-8.5
2014.0-12.0-6.0-222.0|2335.0,SpreadSIA,-9.5
2014.0-12.0-7.0-2655.0|218.0,SpreadSIA,2.0
2014.0-12.0-7.0-239.0|2306.0,SpreadSIA,-7.0
2014.0-12.0-7.0-59.0|52.0,SpreadSIA,3.5
2014.0-12.0-7.0-194.0|275.0,SpreadSIA,4.0
2014.0-12.0-7.0-68.0|278.0,SpreadSIA,-24.0
2014.0-12.0-13.0-160.0|236.0,SpreadSIA,-4.0
2014.0-12.0-13.0-2449.0|324.0,SpreadSIA,-16.0
2014.0-12.0-13.0-426.0|2846.0,SpreadSIA,
2014.0-12.0-13.0-222.0|2534.0,SpreadSIA,-3.0
2014.0-12.0-13.0-2364.0|2148.0,SpreadSIA,
2014.0-12.0-13.0-349.0|2426.0,SpreadSIA,-16.5
2014.0-12.0-13.0-2745.0|203.0,SpreadSIA,
2014.0-12.0-13.0-331.0|2287.0,SpreadSIA,-2.5
2014.0-12.0-13.0-2570.0|2698.0,SpreadSIA,
2014.0-12.0-20.0-426.0|2745.0,SpreadSIA,
2014.0-12.0-20.0-2449.0|2534.0,SpreadSIA,
2014.0-12.0-20.0-309.0|2440.0,SpreadSIA,
2014.0-12.0-20.0-160.0|2287.0,SpreadSIA,
2014.0-12.0-20.0-2638.0|328.0,SpreadSIA,
2014.0-12.0-20.0-36.0|254.0,SpreadSIA,
2014.0-12.0-20.0-2364.0|2570.0,SpreadSIA,
2014.0-12.0-20.0-2005.0|2711.0,SpreadSIA,
2014.0-12.0-21.0-189.0|6.0,SpreadSIA,
2014.0-12.0-22.0-235.0|252.0,SpreadSIA,
2014.0-12.0-23.0-2459.0|276.0,SpreadSIA,
2014.0-12.0-24.0-21.0|2426.0,SpreadSIA,
2014.0-12.0-24.0-98.0|2117.0,SpreadSIA,
2014.0-12.0-25.0-242.0|278.0,SpreadSIA,
2014.0-12.0-26.0-2348.0|356.0,SpreadSIA,
2014.0-12.0-26.0-153.0|164.0,SpreadSIA,
2014.0-12.0-27.0-2116.0|152.0,SpreadSIA,
2014.0-12.0-27.0-259.0|2132.0,SpreadSIA,
2014.0-12.0-27.0-150.0|9.0,SpreadSIA,
2014.0-12.0-27.0-2579.0|2390.0,SpreadSIA,
2014.0-12.0-27.0-213.0|103.0,SpreadSIA,
2014.0-12.0-28.0-30.0|158.0,SpreadSIA,
2014.0-12.0-29.0-277.0|245.0,SpreadSIA,
2014.0-12.0-29.0-228.0|201.0,SpreadSIA,
2014.0-12.0-30.0-251.0|8.0,SpreadSIA,
2014.0-12.0-30.0-99.0|87.0,SpreadSIA,
2014.0-12.0-30.0-97.0|61.0,SpreadSIA,
2014.0-12.0-31.0-24.0|120.0,SpreadSIA,
2014.0-12.0-31.0-2628.0|145.0,SpreadSIA,
2014.0-12.0-31.0-12.0|68.0,SpreadSIA,
2015.0-1.0-1.0-59.0|344.0,SpreadSIA,
2015.0-1.0-1.0-275.0|2.0,SpreadSIA,
2015.0-1.0-1.0-239.0|127.0,SpreadSIA,
2015.0-1.0-1.0-135.0|142.0,SpreadSIA,
2015.0-1.0-1.0-52.0|2483.0,SpreadSIA,
2015.0-1.0-2.0-194.0|333.0,SpreadSIA,
2015.0-1.0-2.0-221.0|248.0,SpreadSIA,
2015.0-1.0-2.0-2633.0|2294.0,SpreadSIA,
2015.0-1.0-2.0-26.0|2306.0,SpreadSIA,
2015.0-1.0-3.0-197.0|264.0,SpreadSIA,
2015.0-1.0-3.0-57.0|151.0,SpreadSIA,
2015.0-1.0-5.0-2032.0|2649.0,SpreadSIA,
2015.0-1.0-13.0-194.0|2483.0,SpreadSIA,
2015.0-9.0-3.0-2205.0|2601.0,SpreadSIA,
2015.0-9.0-3.0-223.0|2331.0,SpreadSIA,
2015.0-9.0-3.0-209.0|2134.0,SpreadSIA,
2015.0-9.0-3.0-2392.0|131.0,SpreadSIA,
2015.0-9.0-3.0-2579.0|153.0,SpreadSIA,1.5
2015.0-9.0-3.0-2116.0|2229.0,SpreadSIA,-11.5
2015.0-9.0-3.0-2817.0|2851.0,SpreadSIA,
2015.0-9.0-3.0-210.0|2667.0,SpreadSIA,
2015.0-9.0-3.0-2535.0|2110.0,SpreadSIA,
2015.0-9.0-3.0-2191.0|2888.0,SpreadSIA,
2015.0-9.0-3.0-2986.0|2707.0,SpreadSIA,
2015.0-9.0-3.0-2292.0|129.0,SpreadSIA,
2015.0-9.0-3.0-2105.0|511.0,SpreadSIA,
2015.0-9.0-3.0-2097.0|95.0,SpreadSIA,
2015.0-9.0-3.0-2403.0|2214.0,SpreadSIA,
2015.0-9.0-3.0-199.0|2271.0,SpreadSIA,
2015.0-9.0-3.0-2466.0|2545.0,SpreadSIA,
2015.0-9.0-3.0-568.0|2587.0,SpreadSIA,
2015.0-9.0-3.0-2710.0|2197.0,SpreadSIA,
2015.0-9.0-3.0-2882.0|2736.0,SpreadSIA,
2015.0-9.0-3.0-2557.0|15.0,SpreadSIA,
2015.0-9.0-3.0-196.0|90.0,SpreadSIA,
2015.0-9.0-3.0-154.0|2210.0,SpreadSIA,
2015.0-9.0-3.0-388.0|2234.0,SpreadSIA,
2015.0-9.0-3.0-125.0|2586.0,SpreadSIA,
2015.0-9.0-3.0-2594.0|3066.0,SpreadSIA,
2015.0-9.0-3.0-2838.0|2682.0,SpreadSIA,
2015.0-9.0-3.0-2117.0|197.0,SpreadSIA,21.0
2015.0-9.0-3.0-2127.0|2822.0,SpreadSIA,
2015.0-9.0-3.0-2198.0|2674.0,SpreadSIA,
2015.0-9.0-3.0-2170.0|2232.0,SpreadSIA,
2015.0-9.0-3.0-93.0|2316.0,SpreadSIA,
2015.0-9.0-3.0-2364.0|134.0,SpreadSIA,
2015.0-9.0-3.0-2128.0|587.0,SpreadSIA,
2015.0-9.0-3.0-437.0|308.0,SpreadSIA,
2015.0-9.0-3.0-2050.0|2678.0,SpreadSIA,
2015.0-9.0-3.0-2188.0|2089.0,SpreadSIA,
2015.0-9.0-3.0-2651.0|2362.0,SpreadSIA,
2015.0-9.0-3.0-2193.0|338.0,SpreadSIA,
2015.0-9.0-3.0-556.0|2477.0,SpreadSIA,
2015.0-9.0-3.0-41.0|222.0,SpreadSIA,
2015.0-9.0-3.0-2402.0|2123.0,SpreadSIA,
2015.0-9.0-3.0-59.0|2016.0,SpreadSIA,
2015.0-9.0-4.0-238.0|98.0,SpreadSIA,2.0
2015.0-9.0-4.0-2744.0|2802.0,SpreadSIA,
2015.0-9.0-4.0-2398.0|2056.0,SpreadSIA,
2015.0-9.0-4.0-2815.0|2687.0,SpreadSIA,
2015.0-9.0-4.0-2704.0|2049.0,SpreadSIA,
2015.0-9.0-4.0-2438.0|138.0,SpreadSIA,
2015.0-9.0-4.0-2837.0|2001.0,SpreadSIA,
2015.0-9.0-4.0-200.0|2033.0,SpreadSIA,
2015.0-9.0-4.0-2118.0|137.0,SpreadSIA,
2015.0-9.0-4.0-2122.0|2231.0,SpreadSIA,
2015.0-9.0-4.0-2028.0|2823.0,SpreadSIA,
2015.0-9.0-4.0-2025.0|2824.0,SpreadSIA,
2015.0-9.0-4.0-254.0|130.0,SpreadSIA,
2015.0-9.0-4.0-70.0|195.0,SpreadSIA,7.0
2015.0-9.0-4.0-2201.0|2424.0,SpreadSIA,
2015.0-9.0-4.0-135.0|2628.0,SpreadSIA,15.5
2015.0-9.0-4.0-328.0|253.0,SpreadSIA,
2015.0-9.0-4.0-147.0|2237.0,SpreadSIA,
2015.0-9.0-4.0-2655.0|150.0,SpreadSIA,6.5
2015.0-9.0-4.0-2440.0|302.0,SpreadSIA,
2015.0-9.0-4.0-12.0|2636.0,SpreadSIA,
2015.0-9.0-4.0-23.0|160.0,SpreadSIA,
2015.0-9.0-4.0-278.0|2000.0,SpreadSIA,
2015.0-9.0-4.0-62.0|38.0,SpreadSIA,8.0
2015.0-9.0-4.0-2247.0|2429.0,SpreadSIA,-7.0
2015.0-9.0-4.0-2422.0|398.0,SpreadSIA,
2015.0-9.0-4.0-286.0|471.0,SpreadSIA,
2015.0-9.0-4.0-2015.0|2532.0,SpreadSIA,
2015.0-9.0-4.0-2749.0|109.0,SpreadSIA,
2015.0-9.0-4.0-2711.0|127.0,SpreadSIA,16.5
2015.0-9.0-4.0-2079.0|2248.0,SpreadSIA,
2015.0-9.0-4.0-114.0|479.0,SpreadSIA,
2015.0-9.0-4.0-379.0|481.0,SpreadSIA,
2015.0-9.0-4.0-2115.0|2329.0,SpreadSIA,
2015.0-9.0-4.0-2567.0|239.0,SpreadSIA,
2015.0-9.0-4.0-3110.0|2779.0,SpreadSIA,
2015.0-9.0-4.0-2688.0|2047.0,SpreadSIA,
2015.0-9.0-4.0-2884.0|2909.0,SpreadSIA,
2015.0-9.0-4.0-349.0|2230.0,SpreadSIA,
2015.0-9.0-4.0-18.0|40.0,SpreadSIA,
2015.0-9.0-4.0-48.0|294.0,SpreadSIA,
2015.0-9.0-4.0-183.0|227.0,SpreadSIA,
2015.0-9.0-5.0-2740.0|67.0,SpreadSIA,
2015.0-9.0-5.0-204.0|2692.0,SpreadSIA,
2015.0-9.0-5.0-68.0|264.0,SpreadSIA,-12.5
2015.0-9.0-5.0-2666.0|2249.0,SpreadSIA,
2015.0-9.0-5.0-2017.0|2119.0,SpreadSIA,
2015.0-9.0-5.0-2904.0|433.0,SpreadSIA,
2015.0-9.0-5.0-2184.0|3077.0,SpreadSIA,
2015.0-9.0-5.0-2776.0|402.0,SpreadSIA,
2015.0-9.0-5.0-2523.0|2168.0,SpreadSIA,
2015.0-9.0-5.0-2583.0|367.0,SpreadSIA,
2015.0-9.0-5.0-2782.0|191.0,SpreadSIA,
2015.0-9.0-5.0-2385.0|2060.0,SpreadSIA,
2015.0-9.0-5.0-120.0|257.0,SpreadSIA,
2015.0-9.0-5.0-319.0|2264.0,SpreadSIA,
2015.0-9.0-5.0-2598.0|46.0,SpreadSIA,
2015.0-9.0-5.0-2280.0|365.0,SpreadSIA,
2015.0-9.0-5.0-2305.0|2571.0,SpreadSIA,
2015.0-9.0-5.0-2426.0|2142.0,SpreadSIA,
2015.0-9.0-5.0-164.0|2450.0,SpreadSIA,
2015.0-9.0-5.0-2294.0|2287.0,SpreadSIA,
2015.0-9.0-5.0-2646.0|374.0,SpreadSIA,
2015.0-9.0-5.0-77.0|24.0,SpreadSIA,10.0
2015.0-9.0-5.0-2951.0|274.0,SpreadSIA,
2015.0-9.0-5.0-246.0|146.0,SpreadSIA,
2015.0-9.0-5.0-145.0|2630.0,SpreadSIA,
2015.0-9.0-5.0-2175.0|174.0,SpreadSIA,
2015.0-9.0-5.0-61.0|2433.0,SpreadSIA,
2015.0-9.0-5.0-455.0|2974.0,SpreadSIA,
2015.0-9.0-5.0-2487.0|3178.0,SpreadSIA,
2015.0-9.0-5.0-2528.0|2467.0,SpreadSIA,
2015.0-9.0-5.0-452.0|2967.0,SpreadSIA,
2015.0-9.0-5.0-228.0|2747.0,SpreadSIA,
2015.0-9.0-5.0-332.0|2845.0,SpreadSIA,
2015.0-9.0-5.0-2213.0|366.0,SpreadSIA,
2015.0-9.0-5.0-2894.0|559.0,SpreadSIA,
2015.0-9.0-5.0-2808.0|2818.0,SpreadSIA,
2015.0-9.0-5.0-80.0|2963.0,SpreadSIA,
2015.0-9.0-5.0-2614.0|2302.0,SpreadSIA,
2015.0-9.0-5.0-143.0|2102.0,SpreadSIA,
2015.0-9.0-5.0-2972.0|293.0,SpreadSIA,
2015.0-9.0-5.0-221.0|2754.0,SpreadSIA,
2015.0-9.0-5.0-391.0|2781.0,SpreadSIA,
2015.0-9.0-5.0-2519.0|2896.0,SpreadSIA,
2015.0-9.0-5.0-2725.0|2827.0,SpreadSIA,
2015.0-9.0-5.0-2405.0|107.0,SpreadSIA,
2015.0-9.0-5.0-3162.0|2970.0,SpreadSIA,
2015.0-9.0-5.0-3111.0|291.0,SpreadSIA,
2015.0-9.0-5.0-109418.0|2800.0,SpreadSIA,
2015.0-9.0-5.0-297.0|89.0,SpreadSIA,
2015.0-9.0-5.0-2748.0|2686.0,SpreadSIA,
2015.0-9.0-5.0-2702.0|81.0,SpreadSIA,
2015.0-9.0-5.0-2699.0|2148.0,SpreadSIA,
2015.0-9.0-5.0-2886.0|128.0,SpreadSIA,
2015.0-9.0-5.0-389.0|425.0,SpreadSIA,
2015.0-9.0-5.0-2771.0|2075.0,SpreadSIA,
2015.0-9.0-5.0-216.0|2354.0,SpreadSIA,
2015.0-9.0-5.0-2559.0|611.0,SpreadSIA,
2015.0-9.0-5.0-103.0|311.0,SpreadSIA,
2015.0-9.0-5.0-2516.0|118.0,SpreadSIA,
2015.0-9.0-5.0-2129.0|2339.0,SpreadSIA,
2015.0-9.0-5.0-330.0|2858.0,SpreadSIA,
2015.0-9.0-5.0-237.0|175.0,SpreadSIA,
